eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
373.54,22.67,263,0.015320362,0.054036457,0.35693645,-0.0032920858,0.32538903,0.7601186186075211,3282,6721536,26659.89255235484,6721536
371.86,22.08,268,0.0074436017,0.06640625,0.40446177,-0.0052945553,0.1391053,0.9318932816386223,3283,6723584,26667.51639988087,6723584
372.29,22.19,265,0.0053971508,0.0476888,0.38603792,-0.0045437785,0.33167168,0.8167492598295212,3284,6725632,26675.22694043396,6725632
372.29,22.16,261,0.0084715765,0.06819662,0.38392258,0.0026794525,0.16841014,0.890424832701683,3285,6727680,26683.056565708015,6727680
365.63,21.5,265,0.003438093,0.028483072,0.32006934,-0.0054620444,0.21470784,0.900826059281826,3286,6729728,26690.770196200814,6729728
368.46,21.85,250,0.0067814128,0.07063802,0.28706324,-0.0037605625,0.09472671,0.9518303871154785,3287,6731776,26698.962514172774,6731776
368.46,21.69,265,0.0059497487,0.060221355,0.33422935,-0.0040069507,0.08310681,0.9636937640607357,3288,6733824,26706.691468737088,6733824
372.89,22.24,267,0.004920505,0.056315105,0.33665094,-0.0048777913,0.090662025,0.9535673521459103,3289,6735872,26714.35162458988,6735872
378.26,22.71,265,0.013048377,0.08414713,0.34174964,0.0010306862,0.11327815,0.7471700310707092,3290,6737920,26722.067153123673,6737920
382.38,23.37,256,0.0033339707,0.03531901,0.31651834,-0.0034399943,0.087526955,0.7758790254592896,3291,6739968,26730.053673830815,6739968
381.9,23.13,272,0.000968427,0.008951823,0.37070653,-0.0023918946,0.43896842,0.7938458323478699,3292,6742016,26737.578599801753,6742016
388.15,24.01,261,0.0044053127,0.037760418,0.36782566,0.0007349735,0.1282327,0.9587199427187443,3293,6744064,26745.423742074985,6744064
387.0,24.08,269,0.0015475177,0.01953125,0.36028084,-0.0014505578,0.34967622,0.9156496375799179,3294,6746112,26753.029404615983,6746112
387.0,24.14,277,0.016149148,0.11230469,0.31258795,0.0014200896,0.09060558,0.919883131980896,3295,6748160,26760.408848465886,6748160
385.32,23.73,272,0.001974529,0.024739584,0.33984277,-0.0077093095,0.13142274,0.9331833198666573,3296,6750208,26767.91375346575,6750208
394.73,24.62,268,0.0045559374,0.045572918,0.3297536,-0.0025548767,0.08114511,0.892002522945404,3297,6752256,26775.555622757878,6752256
394.49,24.73,273,0.0035818266,0.03597005,0.33560053,-0.0034860147,0.22413361,0.9021580740809441,3298,6754304,26783.03252557991,6754304
392.81,24.57,266,0.0040249326,0.043619793,0.28919634,-0.006000843,0.15838201,0.9295049011707306,3299,6756352,26790.731479106937,6756352
392.81,24.59,268,0.0016198308,0.016113281,0.28938788,-0.0036368489,0.05175676,0.9035874828696251,3300,6758400,26798.356337718666,6758400
391.85,24.7,267,0.0010494329,0.012532552,0.31674874,-0.0031441096,0.32868966,0.5301308631896973,3301,6760448,26806.005974684842,6760448
393.82,25.18,270,0.0070326794,0.049153645,0.36314464,-0.0062125586,0.12282678,0.9563048295676708,3302,6762496,26813.58739812905,6762496
395.5,25.36,269,0.0046805493,0.048990887,0.29840136,-0.0056375214,0.10456174,0.9373361691832542,3303,6764544,26821.18482362572,6764544
396.75,25.83,261,0.0069801384,0.04736328,0.3056252,-0.00082437816,0.08135546,0.9541789516806602,3304,6766592,26829.03074811492,6766592
396.22,25.51,258,0.0019657065,0.018880209,0.29786834,-0.0028208166,0.5436315,0.5520641207695007,3305,6768640,26836.958710741717,6768640
399.48,25.82,270,0.0073197926,0.06266276,0.35003886,-0.0022060373,0.11821083,0.6687435507774353,3306,6770688,26844.530960252974,6770688
399.48,25.63,275,0.011538255,0.07698568,0.31948534,-0.0011232771,0.12148696,0.9356838315725327,3307,6772736,26851.97418570798,6772736
399.48,25.8,270,0.004831467,0.035807293,0.25561592,-0.0021218795,0.13101077,0.9031116366386414,3308,6774784,26859.532601417974,6774784
402.31,26.13,271,0.0032565284,0.03141276,0.2881556,-0.0043240353,0.10659174,0.915271520614624,3309,6776832,26867.067854192108,6776832
402.31,26.35,272,0.012445211,0.06966146,0.29424748,-0.0021068752,0.08089263,0.9684546813368797,3310,6778880,26874.572503162082,6778880
402.55,25.99,264,0.005545169,0.055826824,0.35581827,-0.0029394852,0.17054401,0.9196348413825035,3311,6780928,26882.31883673882,6780928
406.19,26.61,260,0.012199387,0.08870443,0.34292355,-0.002332545,0.051732313,0.9369712248444557,3312,6782976,26890.17724484112,6782976
406.19,26.4,267,0.0066818646,0.059244793,0.3513372,-0.003077846,0.14192905,0.8472091108560562,3313,6785024,26897.835873312782,6785024
411.51,27.02,275,0.0092688985,0.06852213,0.34763965,-0.004555568,0.104486905,0.912415586411953,3314,6787072,26905.268654000945,6787072
409.4,26.96,254,0.017752461,0.08577474,0.31235564,6.461609e-05,0.2036537,0.8902790248394012,3315,6789120,26913.327815460972,6789120
409.91,27.08,268,0.003378736,0.037272137,0.34269607,-0.0016140217,0.35618246,0.6435945630073547,3316,6791168,26920.968854478095,6791168
407.99,26.45,269,0.0048723947,0.045735676,0.33072874,-0.0025655895,0.3001161,0.8061051517724991,3317,6793216,26928.561101393774,6793216
406.41,26.74,267,0.0061631743,0.048014324,0.31176493,-0.0022064329,0.19332474,0.8109790682792664,3318,6795264,26936.21069188183,6795264
408.09,27.12,277,0.004208732,0.032389324,0.2890039,-0.0042031365,0.059907,0.8969425335526466,3319,6797312,26943.590311368927,6797312
408.09,27.08,265,0.008596991,0.08170573,0.35666314,-0.0020596494,0.09399909,0.8901859819889069,3320,6799360,26951.305362071842,6799360
406.51,27.05,256,0.010244264,0.06526693,0.3290349,-0.003780293,0.23500234,0.7635562270879745,3321,6801408,26959.28568930598,6801408
406.51,26.76,260,0.011482715,0.08317057,0.32809857,-0.004401993,0.096853055,0.8703340142965317,3322,6803456,26967.15912079811,6803456
404.76,26.57,262,0.009076536,0.06347656,0.3143439,0.0014222633,0.2692687,0.7841525375843048,3323,6805504,26974.963695818093,6805504
397.91,26.31,259,0.005000998,0.028157553,0.32191142,-0.006718898,0.34456968,0.6751207709312439,3324,6807552,26982.85758475773,6807552
401.6,26.64,273,0.0045843874,0.045084637,0.39740762,-0.004361132,0.081436045,0.9140201136469841,3325,6809600,26990.336727444082,6809600
401.36,26.67,267,0.008067767,0.05126953,0.3535601,-0.005327344,0.16115789,0.867347776889801,3326,6811648,26997.99272429291,6811648
400.19,26.59,266,0.004495273,0.041178387,0.31725958,-0.004475908,0.1426741,0.792462557554245,3327,6813696,27005.68429015577,6813696
400.19,26.33,264,0.0054531074,0.04280599,0.30310377,-0.0044976794,0.10535533,0.8701774924993515,3328,6815744,27013.439917817712,6815744
397.36,26.16,264,0.006539335,0.051920574,0.31278408,-0.00575272,0.082703106,0.9705099165439606,3329,6817792,27021.192700047046,6817792
390.42,26.04,267,0.011618436,0.089029945,0.2815215,0.00028760638,0.35265544,0.7795606702566147,3330,6819840,27028.862883768044,6819840
387.16,25.82,266,0.0053683002,0.048339844,0.337714,-0.0060332976,0.15234165,0.9325017258524895,3331,6821888,27036.54002908105,6821888
386.92,25.59,262,0.0028535787,0.030598959,0.32639533,-0.005768232,0.25644472,0.8351106345653534,3332,6823936,27044.331099172123,6823936
386.92,25.21,257,0.003361658,0.0320638,0.33828673,-0.004949753,0.1663391,0.8640131056308746,3333,6825984,27052.294622213114,6825984
389.03,25.58,264,0.0018919624,0.023925781,0.31680116,-0.0043909564,0.062304646,0.9438007585704327,3334,6828032,27060.043399023823,6828032
390.2,26.01,267,0.0020993857,0.026204428,0.28322136,-0.0062334635,0.084531486,0.9124472737312317,3335,6830080,27067.699332114775,6830080
392.12,26.52,252,0.0022920424,0.025390625,0.3360642,-0.0049080183,0.0457806,0.8733579814434052,3336,6832128,27075.799162775744,6832128
392.12,26.49,256,0.0045568803,0.038085938,0.29598567,-0.0011635593,0.1278081,0.858417198061943,3337,6834176,27083.790579792112,6834176
393.94,26.53,264,0.010853343,0.06624349,0.31619468,-0.005865036,0.11816159,0.7922854721546173,3338,6836224,27091.531538557727,6836224
393.94,26.26,265,0.014406049,0.06803385,0.2988282,-0.0012488229,0.124807335,0.9437702000141144,3339,6838272,27099.239983743988,6838272
393.22,26.29,271,0.0028228387,0.026204428,0.3494486,-0.0061159134,0.103615135,0.9080153256654739,3340,6840320,27106.784208172932,6840320
391.11,25.89,268,0.0046620225,0.049316406,0.33713505,-0.00212679,0.17818636,0.9449780136346817,3341,6842368,27114.402518495917,6842368
389.6,25.88,266,0.03703347,0.16292317,0.40052864,0.00590021,0.17641537,0.8959740772843361,3342,6844416,27122.09383453708,6844416
396.69,26.31,257,0.0041530193,0.044921875,0.3312914,-0.0031062334,0.109399855,0.9202411249279976,3343,6846464,27130.06085238699,6846464
394.58,26.05,257,0.0057929563,0.048828125,0.31364515,-0.0028340018,0.19621079,0.9601072818040848,3344,6848512,27138.019826251082,6848512
393.41,25.74,285,0.0048024277,0.03857422,0.33991852,-0.0025256847,0.2881041,0.8848143070936203,3345,6850560,27145.198938508052,6850560
