eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
76.15,-1.56,75.07,-1.78,138,0.0001735136,0.0,2.6284587,-0.00029409444,0.13756199,0.636925607919693,20,163840,1934.6065720953047,163840
73.7,-0.71,74.81,-2.07,123,0.00029038978,4.0690105e-05,2.6268191,-0.00068851304,0.089713156,0.6588245630264282,21,172032,2000.7880683969706,172032
73.86,-0.97,77.66,-1.59,108,0.0005837669,0.0016682943,2.5923061,-0.00034199344,0.092000514,0.6385112404823303,22,180224,2076.151776175946,180224
74.43,-1.26,74.77,-1.88,9,0.0004100141,0.0,2.5629761,-0.00046576056,0.09851882,0.6237851083278656,23,188416,2942.4711341205984,188416
73.25,-1.11,73.65,-1.43,18,0.000428414,0.0,2.557739,-0.00052050827,0.09853724,0.6535629630088806,24,196608,3383.840519549325,196608
73.93,-1.57,76.27,-1.42,31,0.00057437224,0.00024414062,2.5459013,-0.00046028392,0.10826246,0.7216566205024719,25,204800,3644.314791675657,204800
68.48,-1.04,76.71,-1.77,62,0.00039660683,0.0,2.5433948,-0.00042150202,0.097098,0.7599778324365616,26,212992,3775.0471942862496,212992
70.01,-0.8,76.25,-1.22,112,0.0010858928,0.0019938152,2.51787,-0.0013526469,0.07957659,0.652654230594635,27,221184,3847.7419705037028,221184
72.99,-1.35,76.13,-1.41,105,0.00086474075,0.0,2.481702,-0.00093551,0.0901346,0.7065235376358032,28,229376,3925.7630557892844,229376
74.45,-1.27,75.69,-1.7,156,0.0009133743,0.0067952476,2.4892297,-0.00043937177,0.105811626,0.6835820376873016,29,237568,3978.225797877647,237568
76.34,-0.8,74.99,-1.69,176,0.00049778324,0.002726237,2.5110815,-0.0005757382,0.09796244,0.6525527834892273,30,245760,4024.673894234933,245760
74.29,-1.5,73.38,-1.7,91,0.0011087205,0.0026448567,2.4734266,-0.00092220167,0.11629701,0.6413862407207489,31,253952,4114.663765874691,253952
73.19,-1.07,76.19,-1.66,127,0.0003471428,0.0,2.4963887,-0.00046886495,0.09969423,0.6731587946414948,32,262144,4178.795667515136,262144
72.88,-1.81,77.23,-1.55,109,0.00044108412,8.138021e-05,2.46728,-0.00040235952,0.12821579,0.648186445236206,33,270336,4253.526163532399,270336
72.63,-1.05,76.33,-1.61,155,0.000747354,0.0067952476,2.5167816,0.00020181667,0.120287985,0.6184803247451782,34,278528,4306.341103029437,278528
76.19,-1.07,74.85,-1.98,136,0.00028102827,0.0,2.5046122,-0.00033444705,0.10146853,0.5989237427711487,35,286720,4366.332080057822,286720
76.14,-1.13,77.4,-1.67,167,0.00034118502,4.0690105e-05,2.4953566,-0.0007228193,0.08775574,0.6482746303081512,36,294912,4415.302220193669,294912
76.47,-1.41,79.03,-1.87,157,0.0008121597,0.0,2.4576151,-0.00070998044,0.11138948,0.6133311092853546,37,303104,4467.30302624125,303104
75.08,-0.97,74.73,-1.82,184,0.00043637297,8.138021e-05,2.4421756,-0.0001665571,0.10287779,0.5800595581531525,38,311296,4511.602287537418,311296
79.57,-0.77,76.06,-2.0,158,0.000560226,0.0,2.4089231,-0.0003959633,0.11092981,0.5702350437641144,39,319488,4563.215175009333,319488
73.35,-0.71,76.11,-1.78,150,0.00092976267,0.0033365886,2.4157197,-0.0003821431,0.095419824,0.605717658996582,40,327680,4617.476436153054,327680
72.7,-1.33,79.72,-2.06,178,0.002197691,0.014811198,2.4001691,-0.0018148901,0.1058091,0.6072869300842285,41,335872,4663.323677080683,335872
72.83,-1.22,78.56,-2.32,175,0.000619858,0.0018717448,2.3919485,-0.000702773,0.10468639,0.6057089865207672,42,344064,4709.943323802203,344064
